컬럼1	컬럼2	컬럼3	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2011	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2012	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2013	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2014	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2015	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2016	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2017	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019	2019
컬럼1	컬럼2	컬럼3	전체	전체	종로구	종로구	중구	중구	용산구	용산구	성동구	성동구	광진구	광진구	동대문구	동대문구	중랑구	중랑구	성북구	성북구	강북구	강북구	도봉구	도봉구	노원구	노원구	은평구	은평구	서대문구	서대문구	마포구	마포구	양천구	양천구	강서구	강서구	구로구	구로구	금천구	금천구	영등포구	영등포구	동작구	동작구	관악구	관악구	서초구	서초구	강남구	강남구	송파구	송파구	강동구	강동구	전체	전체	종로구	종로구	중구	중구	용산구	용산구	성동구	성동구	광진구	광진구	동대문구	동대문구	중랑구	중랑구	성북구	성북구	강북구	강북구	도봉구	도봉구	노원구	노원구	은평구	은평구	서대문구	서대문구	마포구	마포구	양천구	양천구	강서구	강서구	구로구	구로구	금천구	금천구	영등포구	영등포구	동작구	동작구	관악구	관악구	서초구	서초구	강남구	강남구	송파구	송파구	강동구	강동구	전체	전체	종로구	종로구	중구	중구	용산구	용산구	성동구	성동구	광진구	광진구	동대문구	동대문구	중랑구	중랑구	성북구	성북구	강북구	강북구	도봉구	도봉구	노원구	노원구	은평구	은평구	서대문구	서대문구	마포구	마포구	양천구	양천구	강서구	강서구	구로구	구로구	금천구	금천구	영등포구	영등포구	동작구	동작구	관악구	관악구	서초구	서초구	강남구	강남구	송파구	송파구	강동구	강동구	전체	전체	종로구	종로구	중구	중구	용산구	용산구	성동구	성동구	광진구	광진구	동대문구	동대문구	중랑구	중랑구	성북구	성북구	강북구	강북구	도봉구	도봉구	노원구	노원구	은평구	은평구	서대문구	서대문구	마포구	마포구	양천구	양천구	강서구	강서구	구로구	구로구	금천구	금천구	영등포구	영등포구	동작구	동작구	관악구	관악구	서초구	서초구	강남구	강남구	송파구	송파구	강동구	강동구	전체	전체	종로구	종로구	중구	중구	용산구	용산구	성동구	성동구	광진구	광진구	동대문구	동대문구	중랑구	중랑구	성북구	성북구	강북구	강북구	도봉구	도봉구	노원구	노원구	은평구	은평구	서대문구	서대문구	마포구	마포구	양천구	양천구	강서구	강서구	구로구	구로구	금천구	금천구	영등포구	영등포구	동작구	동작구	관악구	관악구	서초구	서초구	강남구	강남구	송파구	송파구	강동구	강동구	전체	전체	종로구	종로구	중구	중구	용산구	용산구	성동구	성동구	광진구	광진구	동대문구	동대문구	중랑구	중랑구	성북구	성북구	강북구	강북구	도봉구	도봉구	노원구	노원구	은평구	은평구	서대문구	서대문구	마포구	마포구	양천구	양천구	강서구	강서구	구로구	구로구	금천구	금천구	영등포구	영등포구	동작구	동작구	관악구	관악구	서초구	서초구	강남구	강남구	송파구	송파구	강동구	강동구	전체	전체	종로구	종로구	중구	중구	용산구	용산구	성동구	성동구	광진구	광진구	동대문구	동대문구	중랑구	중랑구	성북구	성북구	강북구	강북구	도봉구	도봉구	노원구	노원구	은평구	은평구	서대문구	서대문구	마포구	마포구	양천구	양천구	강서구	강서구	구로구	구로구	금천구	금천구	영등포구	영등포구	동작구	동작구	관악구	관악구	서초구	서초구	강남구	강남구	송파구	송파구	강동구	강동구	전체	전체	종로구	종로구	중구	중구	용산구	용산구	성동구	성동구	광진구	광진구	동대문구	동대문구	중랑구	중랑구	성북구	성북구	강북구	강북구	도봉구	도봉구	노원구	노원구	은평구	은평구	서대문구	서대문구	마포구	마포구	양천구	양천구	강서구	강서구	구로구	구로구	금천구	금천구	영등포구	영등포구	동작구	동작구	관악구	관악구	서초구	서초구	강남구	강남구	송파구	송파구	강동구	강동구	전체	전체	종로구	종로구	중구	중구	용산구	용산구	성동구	성동구	광진구	광진구	동대문구	동대문구	중랑구	중랑구	성북구	성북구	강북구	강북구	도봉구	도봉구	노원구	노원구	은평구	은평구	서대문구	서대문구	마포구	마포구	양천구	양천구	강서구	강서구	구로구	구로구	금천구	금천구	영등포구	영등포구	동작구	동작구	관악구	관악구	서초구	서초구	강남구	강남구	송파구	송파구	강동구	강동구
컬럼1	컬럼2	컬럼3	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수	사망자수	부상자수
전체	전체	전체	435	57,625	14	1,994	13	2,025	9	1,704	21	1,603	23	2,033	13	2,431	12	2,386	22	2,103	7	1,648	15	1,279	14	2,231	20	2,058	14	1,496	23	2,530	14	2,006	16	2,740	15	2,226	10	1,649	28	3,326	13	1,676	17	2,396	17	3,189	36	5,184	36	3,632	13	2,080	424	58,583	12	1,994	12	2,018	11	1,809	6	1,400	17	2,190	20	2,511	11	2,401	11	2,055	9	1,680	16	1,294	13	2,330	21	2,197	13	1,645	23	2,363	14	2,036	25	2,573	21	2,366	21	1,540	32	3,206	14	1,707	20	2,299	25	3,214	25	5,666	14	4,060	18	2,029	378	56,761	13	1,770	10	1,975	13	2,023	8	1,458	10	1,916	16	2,524	9	2,369	9	2,149	10	1,525	8	1,259	13	2,175	10	1,716	14	1,578	23	2,732	14	1,905	26	2,517	19	2,165	10	1,419	29	3,128	11	1,848	20	2,482	19	3,304	31	5,326	21	3,556	12	1,942	400	57,345	11	1,790	7	1,785	8	1,971	11	1,712	12	2,081	27	2,407	11	2,180	17	2,227	12	1,773	14	1,205	17	2,038	11	1,889	16	1,590	20	2,633	13	2,000	32	2,614	19	2,205	13	1,535	26	3,128	13	1,901	22	2,317	13	3,446	17	5,269	24	3,635	14	2,014	376	58,656	8	1,933	8	1,803	18	2,110	8	1,725	17	1,744	16	2,731	16	2,269	19	2,286	16	1,684	8	1,255	15	2,098	16	1,673	13	1,492	17	2,730	14	2,231	12	2,762	19	2,127	10	1,374	28	3,564	7	1,994	12	2,135	20	3,358	20	5,686	16	3,763	23	2,129	348	55,669	9	1,748	17	1,716	12	2,069	15	1,541	9	1,466	14	2,629	9	2,030	13	2,106	15	1,678	11	1,306	13	2,216	14	1,518	14	1,566	15	2,605	12	2,056	13	2,230	9	2,139	15	1,133	22	3,473	19	2,028	19	1,895	16	3,473	12	5,445	14	3,646	17	1,957	343	53,810	13	1,689	4	1,684	12	1,949	15	1,501	16	1,441	25	2,139	6	2,228	17	2,068	9	1,567	9	1,239	11	2,055	12	1,489	8	1,430	8	2,793	13	1,789	12	2,155	12	1,960	6	1,228	22	3,519	20	2,043	11	1,659	21	3,548	19	4,959	23	3,805	19	1,873	304	53,751	6	1,546	9	1,506	14	1,852	9	1,561	10	1,474	14	2,160	10	2,135	14	1,980	13	1,633	6	1,061	14	2,227	12	1,580	5	1,403	11	2,429	11	1,939	11	2,208	13	2,129	6	1,326	22	3,532	9	1,892	8	1,717	18	3,640	20	4,967	27	3,932	12	1,922	250	53,904	6	1,559	5	1,615	10	1,614	13	1,439	3	1,316	15	1,988	12	2,122	8	2,007	7	1,706	4	1,163	8	2,302	7	1,464	14	1,609	7	2,123	11	2,085	20	2,491	13	2,096	9	1,353	11	3,451	5	2,021	10	1,755	14	3,530	14	5,182	13	4,003	11	1,910
안전벨트(좌석안전띠)	착용	계	16	16,859	-	555	-	747	-	618	1	508	-	316	-	450	-	665	-	632	-	496	1	337	-	929	-	619	2	437	1	686	1	728	-	864	-	595	1	402	4	995	-	286	1	432	-	837	1	1,860	3	1,176	-	689	16	17,213	-	589	-	753	1	864	-	460	2	351	-	354	-	774	-	592	-	474	-	372	-	870	1	634	5	507	1	749	1	771	1	726	1	503	-	428	2	911	-	336	-	399	-	931	1	2,023	-	1,303	-	539	24	15,714	-	442	1	546	1	959	2	465	-	293	-	355	-	633	-	706	-	352	-	418	-	740	-	412	1	562	-	917	1	730	2	579	3	608	1	384	1	982	-	404	-	408	4	732	4	1,657	1	948	2	482	18	15,126	-	393	2	585	1	696	3	552	-	379	1	320	1	570	-	542	-	323	-	320	-	698	-	541	-	390	2	982	1	646	1	346	2	547	-	302	-	896	-	544	1	281	-	842	-	1,897	1	964	2	570	12	15,531	-	494	-	597	1	650	-	511	-	368	1	210	1	486	-	526	-	340	1	348	-	693	-	354	-	321	1	975	3	692	-	288	-	647	-	218	1	1,215	-	632	-	272	-	1,027	1	1,939	1	1,129	1	599	18	15,236	-	464	1	594	1	677	-	526	-	142	-	202	-	490	1	447	1	360	-	291	-	779	-	216	-	423	1	895	-	604	1	357	1	517	1	229	3	1,080	3	543	-	313	2	1,290	2	1,690	-	1,343	-	764	9	14,924	-	411	-	609	-	284	1	595	-	271	-	244	-	637	-	546	-	336	-	249	1	734	-	263	-	412	-	1,272	-	456	1	464	-	647	-	295	1	929	1	433	-	400	3	1,251	-	1,115	1	1,449	-	622	13	16,584	-	488	-	542	-	241	-	785	1	417	-	255	-	658	1	614	1	419	-	245	-	851	-	273	-	554	-	1,186	1	564	-	453	-	687	1	303	2	1,093	-	595	-	589	2	1,206	1	1,314	2	1,502	1	750	12	16,490	-	506	1	631	1	265	1	727	-	440	-	279	1	535	1	647	-	464	-	282	-	779	-	304	1	513	1	831	-	535	1	472	-	545	-	344	2	1,090	-	628	-	663	-	1,250	-	1,568	2	1,465	-	727
안전벨트(좌석안전띠)	착용	착용률(%)	66.7	79.8	-	76.6	-	82.5	-	95.8	100	90.1	-	81.7	-	75.6	-	73	-	75	-	77	100	73.6	-	78.8	-	70.2	100	73.1	50	80.9	50	83.5	-	86.7	-	73.2	50	72.2	100	72.1	-	71.7	50	71.3	-	77.6	50	90.1	75	86.7	-	83.1	64	81.4	-	78.7	-	84.7	100	93.6	-	91.6	100	87.1	-	78	-	76	-	75.3	-	78	-	72.9	-	80.4	100	65.5	83.3	79.7	100	85.6	100	78.1	100	89.1	100	71	-	76.2	50	68.8	-	76	-	70.6	-	88.9	50	90.3	-	92.4	-	82.4	75	80.5	-	72	100	82.7	50	94.5	100	95.5	-	72.3	-	77.2	-	69.3	-	73.4	-	80.4	-	79.5	-	73	-	70.8	50	77.3	-	83.7	100	87.7	100	80.5	100	80.7	100	75.9	100	76.4	-	72.7	-	76	100	88.3	66.7	86	100	90.3	100	77.9	58.1	80.2	-	77.4	100	83.2	100	87.2	100	92.8	-	78.5	100	71.3	50	67.4	-	73.9	-	66.5	-	71.3	-	80.1	-	75.3	-	70.4	100	80.8	100	84.6	100	79.5	50	77.7	-	67.9	-	76.9	-	84.3	100	74.5	-	85.9	-	89.8	25	83.8	66.7	83	52.2	80	-	72.9	-	80.3	100	89.3	-	88.7	-	78	100	68.4	50	64.4	-	73.6	-	65.5	100	77.7	-	76.2	-	79.7	-	71	100	81	100	84.1	-	77	-	81.8	-	75.7	100	75.5	-	77.5	-	72.1	-	84.1	50	92.2	100	86.8	100	80.1	75	81	-	73.3	100	82.2	100	90.8	-	88	-	75.5	-	72.1	-	74.9	100	70.6	100	61.7	-	73.5	-	79.3	-	74	-	74.6	100	85.2	-	82.7	100	83	100	77.5	100	80.6	75	71.2	75	80.1	-	69.7	100	87.4	100	92.4	-	86.8	-	86	52.9	81.7	-	72.6	-	82.3	-	83.8	100	90	-	80.9	-	72.4	-	75.9	-	74	-	65.6	-	73	100	86.4	-	72.5	-	74.8	-	86.4	-	84.9	100	89.2	-	82.8	-	79.7	100	73.6	100	75.3	-	83.7	100	86.8	-	90.1	33.3	87.2	-	82.5	68.4	83.7	-	82.9	-	85.4	-	86.1	-	90.3	100	84.2	-	73.3	-	81.3	100	81	33.3	64.3	-	72.3	-	87.3	-	69.1	-	80.5	-	87	100	86.5	-	81	-	83.1	100	84.9	66.7	75.6	-	83.7	-	85.7	100	90.1	33.3	92.8	100	86	100	84.3	75	85.8	-	79.2	100	88.7	100	90.1	100	92.4	-	86.8	-	75.4	100	85.6	100	81.7	-	78.5	-	77.7	-	86.9	-	72.9	100	71	100	88.8	-	87.8	100	85	-	83.8	-	85.4	66.7	83.3	-	84.2	-	87.5	-	88.5	-	94.1	66.7	90	-	86.3
안전벨트(좌석안전띠)	미착용	미착용	8	4,277	-	170	-	158	-	27	-	56	-	71	-	145	-	246	-	211	-	148	-	121	-	250	1	263	-	161	1	162	1	144	1	132	-	218	1	155	-	385	-	113	1	174	-	241	1	205	1	181	-	140	9	3,944	-	159	1	136	-	59	-	42	-	52	-	100	1	245	-	194	-	134	-	138	-	212	-	334	1	129	-	126	-	216	-	89	-	205	-	134	2	413	1	106	-	166	1	116	1	217	1	107	-	115	8	3,798	1	172	-	114	1	56	-	22	-	112	-	105	-	281	-	256	-	86	-	108	3	274	-	170	1	165	-	178	-	102	-	140	-	145	-	122	-	303	-	152	-	129	-	97	2	270	-	102	-	137	13	3,746	-	115	-	118	-	102	-	43	-	104	-	129	1	276	1	191	-	163	-	129	1	173	-	177	1	164	-	233	-	118	-	89	2	157	1	143	1	269	1	101	-	96	-	138	-	215	3	186	1	117	11	3,871	-	184	-	146	-	78	1	65	1	104	-	97	1	269	2	189	1	179	-	100	1	217	1	90	-	131	-	229	-	131	-	86	-	144	1	70	-	395	-	184	-	105	1	194	1	163	-	172	-	149	6	3,584	-	169	-	129	-	69	1	72	-	46	-	78	-	164	-	186	-	223	-	105	-	203	1	76	-	144	-	156	-	126	-	73	-	150	-	55	1	436	1	135	-	136	-	186	-	139	2	204	-	124	8	3,340	-	155	-	131	1	55	-	66	-	64	-	93	-	202	1	192	1	176	-	92	-	116	-	100	-	139	-	201	1	81	-	56	-	134	-	75	-	334	-	142	-	78	-	191	1	122	2	213	1	132	6	3,240	-	101	-	93	-	39	-	84	-	78	-	93	-	151	-	144	2	233	-	94	1	124	-	122	-	134	-	177	-	88	-	106	-	140	-	54	1	353	-	116	-	98	-	132	2	102	-	244	-	140	4	2,738	-	133	-	80	-	29	-	60	-	67	-	91	-	90	-	145	-	127	-	81	-	117	-	113	-	210	-	105	1	74	-	83	1	105	-	59	1	218	-	118	-	95	-	162	-	98	1	163	-	115
안전벨트(좌석안전띠)	착용불명	착용불명	25	9,584	-	199	-	188	-	236	3	185	-	669	-	369	-	265	-	186	-	132	-	160	1	114	-	173	-	299	2	488	1	150	-	324	-	506	-	263	1	654	3	594	1	689	6	1,179	1	794	3	537	3	231	42	9,793	1	252	2	226	1	183	-	194	2	667	1	515	-	180	-	172	-	219	1	97	-	306	-	140	-	456	2	370	1	105	1	390	5	584	3	284	3	655	4	477	1	518	8	1,103	2	780	3	636	1	284	19	9,667	-	339	-	391	1	106	-	124	2	398	-	493	-	304	-	150	1	234	-	86	2	281	-	98	-	238	1	360	-	160	3	480	2	405	-	209	1	541	-	563	1	638	2	1,345	1	1,141	2	359	-	224	23	8,484	1	410	-	175	1	235	-	159	-	384	-	465	-	117	-	405	-	173	-	20	2	119	-	125	1	230	-	281	2	226	1	634	-	321	5	370	1	462	1	338	4	711	4	887	-	656	-	432	-	149	20	9,370	-	352	-	151	-	320	1	177	1	269	-	645	-	199	2	467	-	130	-	149	1	79	-	278	1	267	1	204	-	387	-	660	1	191	-	456	1	506	2	307	-	457	4	1,089	2	862	2	505	1	263	11	8,858	-	264	-	198	-	399	-	110	-	374	2	532	-	156	-	388	-	129	-	126	1	183	-	293	1	293	1	496	1	329	1	524	-	270	-	277	1	322	1	378	-	392	2	1,024	-	859	-	438	-	104	17	8,977	-	322	-	163	1	653	1	55	1	262	3	387	-	120	-	359	-	79	-	167	-	152	-	258	-	92	-	282	-	347	1	553	-	160	-	278	3	374	1	553	-	207	3	1,118	1	1,421	1	508	1	107	15	10,157	1	281	-	169	2	867	-	44	-	262	-	442	1	115	-	360	-	136	-	158	-	299	-	378	-	71	-	169	-	341	1	679	-	331	-	360	-	462	-	312	-	175	4	1,185	3	1,867	2	576	1	118	7	11,173	-	274	-	216	1	761	-	47	-	237	-	424	-	275	-	269	-	220	-	188	-	435	-	252	-	249	-	337	2	472	-	827	-	546	2	367	-	551	-	394	-	101	-	1,101	1	1,739	1	721	-	170
안전모(헬맷)	착용	계	55	5,419	-	285	2	315	-	141	3	196	3	140	3	309	-	299	3	337	1	243	3	135	4	190	-	231	-	144	4	170	2	182	3	142	1	226	-	221	5	299	1	86	1	194	2	190	6	338	5	270	3	136	46	5,261	1	262	-	305	1	177	1	146	1	145	4	311	1	295	2	326	3	230	1	172	1	170	7	244	2	121	3	229	1	151	1	138	2	171	2	163	4	241	2	129	2	210	1	156	3	360	-	269	-	140	40	4,966	1	220	-	253	3	221	-	198	2	116	-	318	2	285	1	295	-	164	-	142	1	161	3	197	1	144	4	239	2	132	1	108	2	153	1	161	3	289	1	124	3	183	2	135	4	346	1	252	2	130	42	5,716	-	211	2	236	2	220	4	203	1	161	2	292	2	310	3	260	2	254	1	167	-	208	2	222	3	148	2	261	-	150	4	131	1	234	-	152	2	397	-	215	3	196	3	157	-	462	3	317	-	152	44	6,062	1	283	-	258	3	203	2	267	4	158	5	303	4	343	2	279	1	249	-	133	4	231	2	190	2	162	1	297	1	192	1	127	-	220	-	114	-	421	2	209	2	177	1	201	1	509	2	397	3	139	53	6,056	2	251	3	249	3	199	2	238	2	89	2	314	-	346	4	298	3	277	1	164	2	237	-	142	-	181	4	276	1	184	-	142	-	242	3	101	4	363	2	226	1	227	2	245	6	534	2	369	4	162	46	5,695	1	252	2	241	1	155	4	249	7	113	3	306	-	365	3	291	-	265	-	138	1	226	5	118	2	166	1	281	-	137	1	179	-	276	-	113	2	259	4	205	-	217	2	202	5	371	1	391	1	179	33	5,793	1	197	1	197	3	107	2	257	-	170	3	309	1	312	2	270	-	253	-	129	2	210	1	160	-	182	5	276	3	138	1	163	1	252	-	145	1	382	-	263	-	284	2	196	-	337	4	419	-	185	44	6,657	-	220	-	218	2	138	2	286	-	169	5	352	2	342	1	334	2	270	-	155	1	297	2	177	3	186	1	262	1	142	5	235	3	215	-	177	-	465	2	293	4	380	3	262	3	444	1	462	1	176
